run_timestamp,keyword,current_score,avg_velocity,avg_acceleration,momentum_score,label,source
2026-06-28T16:02:21.456835+00:00,มีมตัวอย่าง3,31.54,0.901,2.059,1.248,PEAK_RISING,simulate_fallback
2026-06-28T16:02:21.456835+00:00,มีมตัวอย่าง2,32.84,0.503,0.919,0.628,PEAK_RISING,simulate_fallback
2026-06-28T16:02:21.456835+00:00,มีมตัวอย่าง1,27.98,0.246,0.333,0.272,PLATEAU,simulate_fallback
2026-06-28T16:02:21.456835+00:00,คีย์เวิร์ดกลุ่ม2 อันที่1,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T16:02:21.456835+00:00,คีย์เวิร์ดกลุ่ม2 อันที่2,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T16:49:43.786265+00:00,มีมตัวอย่าง1,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T16:49:43.786265+00:00,มีมตัวอย่าง2,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T16:49:43.786265+00:00,มีมตัวอย่าง3,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T16:49:43.786265+00:00,คีย์เวิร์ดกลุ่ม2 อันที่1,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T16:49:43.786265+00:00,คีย์เวิร์ดกลุ่ม2 อันที่2,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,คอลลาเจน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,รองเท้าผ้าใบ,0.0,7.556,0.0,5.289,GROWING_SLOWING,live
2026-06-28T17:16:31.779082+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T17:16:31.779082+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,คอลลาเจน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T19:03:57.372698+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,คอนซีลเลอร์,100.0,11.111,11.111,11.111,PEAK_RISING,live
2026-06-28T21:55:05.292444+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,คอลลาเจน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-28T21:55:05.292444+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,PLATEAU,live
2026-06-29T02:31:21.627033+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,คอลลาเจน,0.0,0.0,7.333,2.2,STABLE,live
2026-06-29T02:31:21.627033+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,กางเกงขายาวทรงสวย,39.0,4.333,4.333,4.333,GROWTH,live
2026-06-29T02:31:21.627033+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:31:21.627033+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,คอลลาเจน,0.0,5.111,0.0,3.578,INTRO,live
2026-06-29T02:37:16.338475+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เครื่องฟอกอากาศ,0.0,4.111,0.0,2.878,INTRO,live
2026-06-29T02:37:16.338475+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เครื่องชงกาแฟ,0.0,-5.0,0.0,-3.5,DECLINE,live
2026-06-29T02:37:16.338475+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,กระเป๋าสะพาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:37:16.338475+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,คอลลาเจน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,วิตามินผิว,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,โพรไบโอติก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,หม้อทอดไร้น้ำมัน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,เครื่องฟอกอากาศ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,เครื่องชงกาแฟ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,กระเป๋าสะพาย,0.0,1.556,0.0,1.089,INTRO,live
2026-06-29T02:38:56.016645+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,รองเท้าผ้าใบ,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:38:56.016645+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,คอนซีลเลอร์,18.0,2.0,2.0,2.0,INTRO,live
2026-06-29T02:55:25.769072+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,โพรไบโอติก,16.0,9.0,1.778,6.833,INTRO,live
2026-06-29T02:55:25.769072+00:00,คอลลาเจน,59.0,6.778,-9.222,1.978,PEAK,live
2026-06-29T02:55:25.769072+00:00,วิตามินผิว,14.0,1.556,1.556,1.556,INTRO,live
2026-06-29T02:55:25.769072+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,เครื่องชงกาแฟ,50.0,15.889,5.556,12.789,GROWTH,live
2026-06-29T02:55:25.769072+00:00,เครื่องฟอกอากาศ,16.0,4.556,1.778,3.722,INTRO,live
2026-06-29T02:55:25.769072+00:00,หม้อทอดไร้น้ำมัน,13.0,3.0,1.444,2.533,INTRO,live
2026-06-29T02:55:25.769072+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,ไฟ LED ติดผนัง,0.0,-3.778,-7.556,-4.911,DECLINE,live
2026-06-29T02:55:25.769072+00:00,รองเท้าผ้าใบ,40.0,6.0,-0.889,3.933,PEAK,live
2026-06-29T02:55:25.769072+00:00,กระเป๋าสะพาย,20.0,5.667,-4.222,2.7,INTRO,live
2026-06-29T02:55:25.769072+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T02:55:25.769072+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,คอนซีลเลอร์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,คอลลาเจน,69.0,0.667,5.222,2.033,GROWTH,live
2026-06-29T07:22:48.348750+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,กาแฟลดน้ำหนัก,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,วิตามินผิว,0.0,-0.778,1.778,-0.011,DECLINE,live
2026-06-29T07:22:48.348750+00:00,โพรไบโอติก,0.0,-2.111,-2.667,-2.278,DECLINE,live
2026-06-29T07:22:48.348750+00:00,เครื่องฟอกอากาศ,58.0,2.222,-2.889,0.689,PEAK,live
2026-06-29T07:22:48.348750+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,เครื่องชงกาแฟ,81.0,-1.111,-1.778,-1.311,DECLINE,live
2026-06-29T07:22:48.348750+00:00,หม้อทอดไร้น้ำมัน,0.0,-1.0,-3.556,-1.767,DECLINE,live
2026-06-29T07:22:48.348750+00:00,กระเป๋าสะพาย,48.0,1.556,0.111,1.122,GROWTH,live
2026-06-29T07:22:48.348750+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T07:22:48.348750+00:00,รองเท้าผ้าใบ,57.0,-1.111,-3.667,-1.878,DECLINE,live
2026-06-29T10:33:34.139555+00:00,คอนซีลเลอร์,27.4,0.427,0.535,0.46,INTRO,simulate_fallback
2026-06-29T10:33:34.139555+00:00,ครีมกันแดดโกลว์,31.34,-0.038,0.141,0.016,STABLE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,น้ำหอมติดทน,34.85,-0.343,-0.458,-0.377,DECLINE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,ลิปเปลี่ยนสี,28.57,-0.74,-1.636,-1.008,DECLINE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,เซรั่มหน้าใส,29.9,-1.462,-2.922,-1.9,DECLINE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,กาแฟลดน้ำหนัก,34.24,1.13,1.143,1.134,INTRO,simulate_fallback
2026-06-29T10:33:34.139555+00:00,วิตามินผิว,33.44,0.003,-0.646,-0.191,STABLE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,โพรไบโอติก,27.15,-0.929,-1.261,-1.029,DECLINE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,คอลลาเจน,23.4,-1.367,-1.232,-1.326,DECLINE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,ขนมเกาหลี,31.15,-1.449,-1.199,-1.374,DECLINE,simulate_fallback
2026-06-29T10:33:34.139555+00:00,เครื่องชงกาแฟ,72.0,1.667,2.444,1.9,GROWTH,live
2026-06-29T10:33:34.139555+00:00,เครื่องฟอกอากาศ,45.0,1.111,2.111,1.411,GROWTH,live
2026-06-29T10:33:34.139555+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:33:34.139555+00:00,ไฟ LED ติดผนัง,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:33:34.139555+00:00,หม้อทอดไร้น้ำมัน,0.0,-0.444,-0.889,-0.578,DECLINE,live
2026-06-29T10:33:34.139555+00:00,รองเท้าผ้าใบ,79.0,1.778,2.444,1.978,GROWTH,live
2026-06-29T10:33:34.139555+00:00,กระเป๋าสะพาย,54.0,1.556,2.778,1.922,GROWTH,live
2026-06-29T10:33:34.139555+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:33:34.139555+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:33:34.139555+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:38:37.723347+00:00,ครีมกันแดดโกลว์,31.69,1.448,1.65,1.509,INTRO,simulate_fallback
2026-06-29T10:38:37.723347+00:00,ลิปเปลี่ยนสี,29.9,1.172,0.738,1.042,INTRO,simulate_fallback
2026-06-29T10:38:37.723347+00:00,คอนซีลเลอร์,26.77,0.143,0.873,0.362,STABLE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,เซรั่มหน้าใส,23.8,0.116,-0.413,-0.043,STABLE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,น้ำหอมติดทน,27.67,0.028,-0.28,-0.065,STABLE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,กาแฟลดน้ำหนัก,38.4,1.489,1.991,1.64,GROWTH,simulate_fallback
2026-06-29T10:38:37.723347+00:00,โพรไบโอติก,30.89,0.891,0.529,0.783,INTRO,simulate_fallback
2026-06-29T10:38:37.723347+00:00,วิตามินผิว,26.99,0.494,0.033,0.356,INTRO,simulate_fallback
2026-06-29T10:38:37.723347+00:00,คอลลาเจน,28.05,0.594,-1.222,0.049,INTRO,simulate_fallback
2026-06-29T10:38:37.723347+00:00,ขนมเกาหลี,25.41,-0.06,-0.717,-0.257,STABLE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,เครื่องชงกาแฟ,31.16,0.057,1.344,0.443,STABLE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,เครื่องฟอกอากาศ,31.34,0.085,0.065,0.079,STABLE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,ที่ดูดฝุ่นไร้สาย,34.7,-0.487,0.216,-0.276,DECLINE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,หม้อทอดไร้น้ำมัน,27.17,-1.021,-0.181,-0.769,DECLINE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,ไฟ LED ติดผนัง,30.56,-1.188,-0.655,-1.028,DECLINE,simulate_fallback
2026-06-29T10:38:37.723347+00:00,รองเท้าผ้าใบ,81.0,3.556,3.778,3.622,GROWTH,live
2026-06-29T10:38:37.723347+00:00,เสื้อโอเวอร์ไซส์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:38:37.723347+00:00,กางเกงขายาวทรงสวย,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:38:37.723347+00:00,เดรสออกงาน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T10:38:37.723347+00:00,กระเป๋าสะพาย,40.0,-2.0,1.556,-0.933,DECLINE,live
2026-06-29T11:13:54.630160+00:00,ลิปเปลี่ยนสี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T11:13:54.630160+00:00,ครีมกันแดดโกลว์,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T11:13:54.630160+00:00,เซรั่มหน้าใส,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T11:13:54.630160+00:00,น้ำหอมติดทน,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T11:13:54.630160+00:00,คอนซีลเลอร์,0.0,-4.444,-11.556,-6.578,DECLINE,live
2026-06-29T11:13:54.630160+00:00,วิตามินผิว,0.0,1.778,-3.778,0.111,INTRO,live
2026-06-29T11:13:54.630160+00:00,ขนมเกาหลี,0.0,0.0,0.0,0.0,STABLE,live
2026-06-29T11:13:54.630160+00:00,กาแฟลดน้ำหนัก,0.0,-1.556,0.0,-1.089,DECLINE,live
2026-06-29T11:13:54.630160+00:00,คอลลาเจน,0.0,-3.222,-4.111,-3.489,DECLINE,live
2026-06-29T11:13:54.630160+00:00,โพรไบโอติก,0.0,-4.0,-6.667,-4.8,DECLINE,live
2026-06-29T11:13:54.630160+00:00,ที่ดูดฝุ่นไร้สาย,0.0,0.0,0.0,0.0,STABLE,live
